index,start,end,duration,filename,is_laughter_manual,confidence_manual,notes
0,45.96341755348089,52.5030227851407,6.539605231659813,laugh_000.wav,,,
1,57.20409131466128,60.32262192335315,3.11853060869187,laugh_001.wav,,,
2,71.47020521860243,72.6338360427412,1.1636308241387638,laugh_002.wav,,,
3,74.93782507453592,75.84545711736416,0.9076320428282401,laugh_003.wav,,,
4,86.22504406868187,87.57485582468283,1.3498117560009604,laugh_004.wav,,,
5,95.76681682661967,98.04753324193163,2.2807164153119572,laugh_005.wav,,,
6,103.95877782855652,111.31292463711345,7.3541468085569335,laugh_006.wav,,,
7,114.43145524580532,120.36597244891298,5.93451720310766,laugh_007.wav,,,
8,144.63931144044744,146.59421122500055,1.9548997845531062,laugh_008.wav,,,
9,151.76073208417665,153.273452155557,1.5127200713803575,laugh_009.wav,,,
10,158.67269917956085,160.09232878501012,1.4196296054492734,laugh_010.wav,,,
11,163.7694021892886,169.26173967922355,5.492337489934954,laugh_011.wav,,,
12,171.33300254619053,177.802789928402,6.469787382211479,laugh_012.wav,,,
13,184.66821179082066,187.06529128854652,2.397079497725855,laugh_013.wav,,,
14,190.20709451372116,191.30090748841158,1.0938129746904224,laugh_014.wav,,,
15,192.3249026136537,198.49214598158912,6.167243367935413,laugh_015.wav,,,
16,200.95904332876327,205.68338447476663,4.724341146003354,laugh_016.wav,,,
17,208.2433722878719,210.50081608670106,2.257443798829172,laugh_017.wav,,,
18,210.78008748449437,222.04403386215753,11.26394637766316,laugh_018.wav,,,
19,224.74365737415945,231.6090792365781,6.865421862418657,laugh_019.wav,,,
20,232.91234575961352,247.66718460969295,14.754838850079437,laugh_020.wav,,,
21,249.94790102500494,260.909303388392,10.961402363387066,laugh_021.wav,,,
22,262.3754782268068,267.2161824552241,4.84070422841728,laugh_022.wav,,,
23,268.0307240321212,276.851045679093,8.820321646971763,laugh_023.wav,,,
24,278.85249069661165,284.27501033709825,5.422519640486598,laugh_024.wav,,,
25,285.229187612892,305.4065461034581,20.177358490566064,laugh_025.wav,,,
26,312.27196796587674,322.9308263149877,10.658858349110972,laugh_026.wav,,,
27,324.0944571391265,325.7933581423691,1.698901003242554,laugh_027.wav,,,
28,328.492981654371,334.287863158582,5.794881504210991,laugh_028.wav,,,
29,340.05947204631025,344.06236208134754,4.0028900350372965,laugh_029.wav,,,
